date,spx_close,spx_divy,rfr_1m,ivol25dput,ivol25dcall,rfr_3m,iv_90,iv_95,iv_97_5
40578,1310.87,1.9,0.26275,12.9306,10.2666,0.3115,20.9676,17.8382,16.3557
40581,1319.05,1.88,0.26375,13.651,11.2055,0.312,20.547,17.4643,16.0702
40582,1324.57,1.88,0.264,12.7025,10.2419,0.312,20.4074,17.2712,15.8215
40583,1320.88,1.88,0.264,12.9594,10.1837,0.312,20.5995,17.5001,16.0452
40584,1321.87,1.88,0.264,12.6987,9.95832,0.312,20.6433,17.5028,16.0458
40585,1329.15,1.87,0.26575,12.5583,9.02994,0.313,20.3138,17.1225,15.6383
40588,1332.32,1.87,0.26475,14.5205,12.4842,0.314,20.4227,17.2807,15.837
40589,1328.01,1.88,0.264,14.8927,12.7889,0.3135,20.6772,17.5927,16.1789
40590,1336.32,1.86,0.263,14.8649,12.5959,0.3135,20.6995,17.5742,16.1173
40591,1340.43,1.86,0.263,14.293,12.1394,0.3135,20.9533,17.8119,16.3667
40592,1343.01,1.86,0.262,13.9018,11.4744,0.3125,21.0783,18.0072,16.5982
40596,1315.45,1.9,0.2615,18.8626,15.0597,0.3125,23.9029,20.8086,19.3527
40597,1307.4,1.91,0.2615,20.2133,16.2027,0.3115,24.518,21.3566,19.8536
40598,1306.1,1.92,0.2615,19.3605,15.5295,0.3105,24.3906,21.2706,19.7634
40599,1319.88,1.9,0.261,16.9911,13.4017,0.3105,23.0655,19.9761,18.4903
40602,1327.22,1.89,0.261,16.2772,12.998,0.3095,22.6571,19.5956,18.1199
40603,1306.33,1.92,0.261,19.0607,15.4704,0.3095,23.7777,20.7355,19.2575
40604,1308.44,1.92,0.26,19.0952,15.3143,0.3095,23.9667,20.9975,19.5458
40605,1330.97,1.89,0.26,16.0807,12.6668,0.3095,22.8846,19.8876,18.4329
40606,1321.15,1.9,0.26,16.9181,13.3169,0.3095,23.8467,20.9131,19.4769
40609,1310.13,1.92,0.259,19.5719,15.4211,0.3095,24.3175,21.3988,19.9674
40610,1321.82,1.9,0.258,17.9982,14.1378,0.3095,23.7496,20.8003,19.3619
40611,1320.03,1.91,0.258,18.4879,13.9683,0.3095,24.0233,21.1291,19.713
40612,1295.11,1.94,0.2555,22.0382,17.5471,0.3095,25.1186,22.2743,20.8881
40613,1304.28,1.93,0.255,18.7745,14.5057,0.3095,24.1113,21.2889,19.9142
40616,1296.39,1.94,0.2535,19.9459,17.0222,0.309,24.9753,22.1594,20.7854
40617,1281.87,1.97,0.2535,22.5652,18.9994,0.309,25.9529,23.021,21.5802
40618,1256.88,2,0.2535,27.5482,22.9438,0.309,28.7824,25.571,23.9898
40619,1273.71,1.98,0.2535,27.7755,18.2533,0.309,27.8172,24.5524,22.9368
40620,1279.21,1.97,0.2535,25.5087,16.9312,0.309,26.5489,23.4324,21.9009
40623,1298.38,1.94,0.2525,21.2081,14.4956,0.309,24.6546,21.6442,20.1474
40624,1293.77,1.94,0.252,20.5216,14.707,0.309,24.2349,21.2603,19.7973
40625,1297.54,1.94,0.2495,18.7534,14.4447,0.308,23.308,20.4546,19.0359
40626,1309.66,1.92,0.24825,18.3768,12.6818,0.3085,22.6536,19.7955,18.3609
40627,1313.8,1.91,0.24825,17.4904,12.8639,0.3075,22.5815,19.7524,18.3754
40630,1310.19,1.92,0.24765,18.9799,13.5539,0.307,22.803,19.9071,18.5048
40631,1319.44,1.91,0.24615,17.744,12.9647,0.307,22.8122,19.8981,18.4468
40632,1328.26,1.89,0.2438,16.6098,12.4442,0.3045,22.3124,19.3658,17.9354
40633,1325.83,1.9,0.24345,15.7812,12.3326,0.303,22.3092,19.3687,17.9323
40634,1332.41,1.89,0.24295,14.9527,11.7566,0.301,22.253,19.2862,17.8654
40637,1332.87,1.89,0.2399,16.1022,11.6418,0.29675,22.1973,19.2338,17.7882
40638,1332.63,1.89,0.2355,14.5798,10.8829,0.29375,21.9191,18.9347,17.4816
40639,1335.54,1.89,0.2335,13.3455,10.7805,0.29263,21.7315,18.7583,17.3223
40640,1333.51,1.89,0.23138,14.3151,10.6012,0.2895,22.3014,19.3213,17.8749
40641,1328.17,1.9,0.2265,15.3673,11.4352,0.28525,22.9172,19.9156,18.4408
40644,1324.46,1.91,0.2238,18.3524,12.7083,0.28275,22.7886,19.7697,18.2954
40645,1314.16,1.92,0.2211,18.7204,13.0484,0.28075,23.0945,20.075,18.6095
40646,1314.41,1.93,0.21875,18.1799,12.5029,0.278,22.5859,19.589,18.1172
40647,1314.52,1.93,0.21585,17.3348,11.9314,0.2755,22.4432,19.3464,17.8302
40648,1319.68,1.92,0.21375,16.4454,11.2607,0.27475,22.0506,19.0183,17.5327
40651,1305.14,1.94,0.21295,17.4932,12.0988,0.274,22.5852,19.5666,18.0842
40652,1312.62,1.93,0.2126,16.1396,11.0238,0.27375,21.8694,18.8389,17.3486
40653,1330.36,1.91,0.2126,14.9551,10.7298,0.27375,21.1987,18.1887,16.7308
40654,1337.39,1.9,0.2126,14.0624,10.0312,0.27375,20.8966,17.9253,16.4972
40658,1335.25,1.91,0.2126,14.8325,10.9012,0.27375,21.0752,18.1246,16.7078
40659,1347.24,1.89,0.21135,14.6467,10.8411,0.27275,20.6573,17.7782,16.3927
40660,1355.66,1.88,0.2105,14.6149,10.3448,0.27325,20.463,17.623,16.2588
40661,1360.48,1.87,0.21025,13.0885,10.1701,0.273,19.7987,16.9813,15.6322
40662,1363.61,1.86,0.21025,13.3707,10.4121,0.273,20.1233,17.2663,15.9237
40665,1361.22,1.87,0.21025,14.3464,11.366,0.273,20.8279,17.9669,16.5986
40666,1356.62,1.88,0.2095,14.8053,11.194,0.27225,21.6266,18.7094,17.3257
40667,1347.32,1.89,0.209,15.2673,11.6485,0.27025,21.793,18.8941,17.5028
40668,1335.1,1.91,0.2062,17.8939,13.4449,0.26825,22.766,19.9235,18.5597
40669,1340.2,1.9,0.20385,17.8749,12.7652,0.267,22.4193,19.4414,18.0034
40672,1346.3,1.89,0.20185,15.8382,11.8586,0.26575,21.828,18.8902,17.4637
40673,1357.16,1.88,0.20025,13.5666,10.277,0.264,20.8603,17.9823,16.5839
40674,1342.08,1.9,0.19875,15.9606,12.0296,0.26225,21.6849,18.8064,17.4032
40675,1348.65,1.89,0.198,14.0576,11.1845,0.26075,21.2486,18.3658,16.9636
40676,1337.77,1.91,0.1971,15.6723,12.1804,0.2605,21.6768,18.8083,17.411
40679,1329.47,1.92,0.197,18.4457,13.4359,0.2605,22.099,19.2835,17.9147
40680,1328.98,1.92,0.197,17.9062,12.9737,0.25975,22.1558,19.3069,17.9238
40681,1340.68,1.91,0.19575,16.1994,11.8548,0.26,21.2499,18.3734,16.9789
40682,1343.6,1.9,0.19525,15.3663,11.1873,0.2585,20.9836,18.0706,16.6629
40683,1333.27,1.92,0.19475,16.851,11.8469,0.2575,21.4853,18.5033,17.0686
40686,1317.37,1.94,0.194,18.0768,13.1629,0.25675,22.1366,19.2659,17.8661
40687,1316.28,1.94,0.1927,17.634,12.9511,0.255,21.8685,19.0367,17.6427
40688,1320.47,1.94,0.19235,16.6273,12.445,0.2545,21.3728,18.5804,17.2145
40689,1325.69,1.93,0.19125,15.5348,11.5619,0.254,20.9324,18.0916,16.7203
40690,1331.1,1.92,0.19103,15.1596,11.3425,0.25388,20.8771,18.0645,16.7044
40694,1345.2,1.9,0.19043,14.4422,10.7649,0.25288,20.5906,17.7759,16.4193
40695,1314.55,1.95,0.19043,18.1749,13.8448,0.25288,21.7031,18.9053,17.5528
40696,1312.94,1.95,0.19018,18.1139,13.8732,0.252,21.758,18.9747,17.617
40697,1300.16,1.97,0.1898,17.5402,13.842,0.252,21.9382,19.1928,17.8518
40700,1286.17,1.99,0.18955,18.5208,14.969,0.25175,22.2436,19.5536,18.231
40701,1284.94,1.99,0.18955,17.6033,14.6612,0.25175,21.7661,19.0508,17.7444
40702,1279.56,2,0.18955,17.9433,14.7208,0.25025,22.2629,19.6001,18.3111
40703,1289,1.99,0.18955,16.6178,13.6114,0.2495,21.4783,18.7813,17.4662
40704,1270.98,2.02,0.18855,18.0782,15.1738,0.2485,22.1341,19.4264,18.1139
40707,1271.83,2.02,0.18705,19.8597,14.857,0.247,22.7731,20.0468,18.7252
40708,1287.87,1.99,0.18555,18.3749,13.7503,0.24525,22.0168,19.2244,17.8814
40709,1265.42,2.03,0.1853,21.5281,15.637,0.245,24.0313,21.2098,19.8455
40710,1267.64,2.02,0.1858,23.0117,16.2147,0.2465,25.4246,22.3917,20.9207
40711,1271.5,2.02,0.1858,22.5613,15.8737,0.2465,25.0893,22.038,20.551
40714,1278.36,2.01,0.1858,20.8563,14.9176,0.2465,24.0302,21.0869,19.6611
40715,1295.52,1.98,0.1858,19.3893,13.9865,0.2455,22.9643,20.0362,18.5731
40716,1287.14,1.99,0.1858,18.8053,13.9375,0.2455,22.7592,19.8786,18.5027
40717,1283.5,2,0.1858,19.6851,14.3729,0.2465,23.6693,20.7696,19.3483
40718,1268.45,2.02,0.18555,22.1653,16.1445,0.24625,24.2388,21.389,20.0024
40721,1280.1,2,0.18555,21.2429,15.5678,0.24575,23.9219,20.9099,19.4203
40722,1296.67,1.98,0.18555,19.1823,13.9026,0.24575,23.1648,20.2435,18.8064
40723,1307.41,1.96,0.18555,16.3299,11.7877,0.24575,21.9838,19.0858,17.636
40724,1320.64,1.94,0.18555,14.7537,11.0641,0.24575,21.2279,18.3829,16.9881
40725,1339.67,1.93,0.18505,14.1043,11.7049,0.24575,20.5105,17.6776,16.2772
40729,1337.88,1.93,0.18505,14.5594,11.9644,0.24575,20.7102,17.9225,16.5501
40730,1339.23,1.93,0.18525,14.6931,11.6738,0.24575,21.2776,18.4612,17.066
40731,1353.22,1.91,0.18575,13.4075,11.8597,0.24605,20.6694,17.8426,16.4777
40732,1343.8,1.92,0.18575,13.7624,11.6463,0.24605,21.2104,18.4036,17.021
40735,1319.49,1.96,0.18575,19.8059,14.1874,0.24605,22.9214,20.1007,18.7079
40736,1313.64,1.97,0.1865,21.0542,15.1009,0.249,23.2561,20.3628,18.9745
40737,1317.72,1.96,0.1865,20.6015,14.822,0.24925,23.2088,20.4663,19.1392
40738,1308.87,1.98,0.1865,21.5527,15.5418,0.24975,24.2657,21.3822,19.9637
40739,1316.14,1.97,0.1865,20.2575,13.939,0.24975,23.9968,20.9075,19.3985
40742,1305.44,1.98,0.18625,21.7136,15.3149,0.25125,24.5419,21.4828,20.0115
40743,1326.73,1.95,0.18625,19.5213,13.9479,0.252,23.1827,20.2052,18.7433
40744,1325.84,1.95,0.18725,19.7565,14.0947,0.253,22.9626,20.041,18.6092
40745,1343.8,1.93,0.18725,17.9326,13.2133,0.253,22.091,19.1918,17.7788
40746,1345.02,1.93,0.18725,17.6222,13.1696,0.253,21.8297,18.9734,17.5801
40749,1337.43,1.94,0.18725,19.8993,14.8556,0.2521,22.8452,20.038,18.6616
40750,1331.94,1.94,0.18725,20.5391,15.0902,0.2526,23.1777,20.3299,18.9295
40751,1304.89,1.99,0.18725,24.0518,17.6627,0.25285,24.8885,21.9952,20.5713
40752,1300.67,1.99,0.18825,25.0219,18.202,0.25395,25.3026,22.397,20.9685
40753,1292.28,2.01,0.1911,28.116,20.1389,0.2555,25.7656,22.7673,21.2964
40756,1286.94,2.02,0.19206,25.4729,18.979,0.25722,24.7942,21.9443,20.534
40757,1254.05,2.08,0.20083,27.0959,20.6919,0.26444,25.6521,22.9264,21.576
40758,1260.34,2.07,0.20556,24.4582,18.5765,0.26828,25.6976,22.9545,21.5864
40759,1200.07,2.17,0.20506,37.1807,27.3775,0.26939,29.5671,26.8374,25.477
40760,1199.38,2.17,0.2055,37.5973,26.6932,0.27161,32.7439,29.734,28.2519
40763,1119.46,2.33,0.20578,62.8141,43.0417,0.27478,36.9881,33.9355,32.4276
40764,1172.53,2.22,0.208,41.1464,28.2131,0.27839,35.4249,32.2807,30.729
40765,1120.76,2.33,0.20711,59.6959,40.7479,0.28061,36.6046,33.4471,31.8931
40766,1172.64,2.22,0.20722,48.7618,34.6861,0.28617,34.6829,31.3767,29.759
40767,1178.81,2.21,0.20833,39.7934,29.0802,0.29006,34.248,31.0285,29.455
40770,1204.49,2.17,0.21022,32.5007,23.1908,0.29172,31.4397,28.3148,26.7911
40771,1192.76,2.19,0.21022,33.8354,24.0514,0.29283,31.4305,28.3473,26.8498
40772,1193.89,2.19,0.21244,31.9797,22.3465,0.29589,31.378,28.2091,26.6661
40773,1140.65,2.29,0.213,44.4364,29.5584,0.29778,37.4541,34.1568,32.5578
40774,1123.53,2.32,0.21544,45.9102,31.0708,0.303,38.337,34.979,33.3528
40777,1123.82,2.32,0.21678,45.2827,30.9022,0.30844,37.8372,34.4774,32.8584
40778,1162.35,2.25,0.21839,38.0494,25.8127,0.31178,35.1037,31.7598,30.1538
40779,1177.6,2.22,0.21894,36.4496,25.1455,0.31428,34.6171,31.1394,29.4737
40780,1159.27,2.25,0.22083,43.4028,30.1895,0.319,36.2553,32.8547,31.2156
40781,1176.8,2.22,0.22094,37.8748,26.3176,0.32278,35.135,31.7453,30.1141
40784,1210.09,2.16,0.22094,33.6279,24.0152,0.32278,32.5334,29.1916,27.5609
40785,1212.92,2.15,0.2215,33.009,24.7916,0.32556,32.5622,29.2805,27.6776
40786,1218.89,2.14,0.2215,32.226,24.3399,0.32722,32.9695,29.8058,28.2646
40787,1204.42,2.17,0.2215,32.0348,24.1307,0.32944,32.8022,29.5984,28.0361
40788,1173.97,2.23,0.22178,33.2947,25.1082,0.33056,34.4117,31.2032,29.6523
40792,1165.24,2.24,0.226,38.6536,28.7721,0.33561,35.1634,32.0557,30.5502
40793,1198.62,2.18,0.22611,32.6923,24.1929,0.33683,33.8757,30.5016,28.8687
40794,1185.9,2.2,0.225,33.0822,26.5417,0.33683,34.4862,31.1559,29.5603
40795,1154.23,2.27,0.22611,41.4454,31.4765,0.33794,38.0454,34.8915,33.3788
40798,1162.27,2.25,0.22861,40.2998,29.2404,0.34289,38.9124,35.5947,33.9968
40799,1172.87,2.23,0.229,34.0907,26.7857,0.34711,36.9406,33.8179,32.3082
40800,1188.68,2.2,0.22939,31.0915,25.3634,0.34911,35.106,31.9415,30.4059
40801,1209.11,2.17,0.22994,27.4882,19.5083,0.35022,34.1532,31.2167,29.8052
40802,1216.01,2.15,0.2305,33.2167,22.8323,0.35133,33.9236,30.7783,29.26
40805,1204.09,2.17,0.23072,34.0094,24.6719,0.3525,34.8296,31.4954,29.8918
40806,1202.09,2.18,0.23183,34.2957,24.437,0.355,34.1338,31.0567,29.5712
40807,1166.76,2.24,0.2335,38.4107,27.2823,0.35556,35.1895,32.0728,30.5575
40808,1129.56,2.32,0.23456,43.9847,31.2558,0.35806,40.4134,37.343,35.853
40809,1136.43,2.3,0.23578,43.7197,31.215,0.36022,39.4434,36.2373,34.6791
40812,1162.95,2.25,0.23744,41.8486,29.9339,0.36278,38.6037,35.441,33.9113
40813,1175.38,2.23,0.23878,40.484,29.1344,0.36522,36.8936,33.7358,32.1989
40814,1151.06,2.27,0.23889,44.4195,31.8925,0.36856,38.4328,35.3036,33.782
40815,1160.4,2.25,0.23944,41.791,30.2637,0.37211,39.4731,36.377,34.8764
40816,1131.42,2.31,0.23944,44.761,33.2995,0.37433,40.2541,37.1956,35.7089
40819,1099.23,2.39,0.24,48.0563,37.7872,0.37761,42.533,39.5626,38.1175
40820,1123.95,2.34,0.24111,42.1127,33.5796,0.38094,42.0287,39.1583,37.7541
40821,1144.03,2.3,0.24067,38.8645,31.6844,0.38361,38.25,35.3943,34.0039
40822,1164.97,2.26,0.24233,37.017,29.6947,0.38778,37.6685,34.84,33.456
40823,1155.46,2.27,0.24289,36.2699,28.7309,0.39111,36.6832,33.8168,32.414
40826,1194.89,2.2,0.243,32.9134,25.9064,0.39417,35.5871,32.6819,31.2602
40827,1195.54,2.2,0.24311,31.1941,24.4956,0.3975,34.673,31.6847,30.2208
40828,1207.25,2.18,0.24322,29.1487,22.8038,0.40083,32.4786,29.4417,27.9568
40829,1203.66,2.18,0.24333,27.6059,21.269,0.40306,32.7981,29.7259,28.2205
40830,1224.58,2.15,0.24333,25.4767,19.1879,0.40472,31.1143,27.9719,26.4319
40833,1200.86,2.19,0.24444,35.0732,27.1978,0.40583,33.0395,29.8582,28.3018
40834,1225.38,2.15,0.24472,38.2089,26.5241,0.40917,32.2191,29.049,27.499
40835,1209.88,2.17,0.24472,36.2182,27.561,0.41167,34.5853,31.4229,29.8809
40836,1215.39,2.17,0.24472,36.0659,25.0708,0.41556,34.6162,31.4478,29.9018
40837,1238.25,2.13,0.24472,33.6328,23.6643,0.41833,33.0645,29.9086,28.3608
40840,1254.2,2.11,0.24472,30.0689,21.3198,0.42028,31.1552,28.0516,26.543
40841,1229.05,2.15,0.24472,33.7813,23.5823,0.42222,32.1524,29.0209,27.4866
40842,1242,2.13,0.24583,31.0029,21.9451,0.42472,31.6601,28.4209,26.8475
40843,1284.59,2.06,0.24583,25.8201,19.2223,0.42806,28.0038,24.8796,23.3616
40844,1285.09,2.06,0.24583,24.4245,18.4082,0.42944,27.8638,24.8028,23.3137
40847,1253.3,2.11,0.24528,30.5674,22.7353,0.42944,29.9924,26.9923,25.5474
40848,1218.28,2.17,0.24528,38.3357,27.3595,0.43167,34.3058,30.9213,29.2832
40849,1237.9,2.13,0.24528,34.2894,24.8835,0.43306,33.4166,30.0218,28.3653
40850,1261.16,2.1,0.2475,30.6621,22.6348,0.435,32.0541,28.6228,26.9372
40851,1253.23,2.11,0.2475,30.8956,22.6373,0.4375,32.4053,29.1376,27.5419
40854,1261.12,2.1,0.24778,29.8488,22.1839,0.44139,31.9963,28.7239,27.1196
40855,1275.92,2.07,0.24778,25.5917,19.3343,0.44417,31.0085,27.6647,26.011
40856,1229.1,2.15,0.24778,40.137,29.0554,0.44917,35.3419,32.0381,30.4208
40857,1239.69,2.13,0.24789,33.8409,24.1529,0.45278,34.4868,31.0886,29.4208
40858,1263.86,2.09,0.249,28.0747,20.5563,0.45722,32.7313,29.4417,27.818
40861,1251.78,2.11,0.25022,33.5885,25.5907,0.46056,33.7958,30.493,28.8773
40862,1257.81,2.1,0.25172,33.2474,24.7559,0.46556,32.9014,29.6224,28.008
40863,1236.91,2.14,0.25172,33.4653,24.8627,0.47111,34.0094,30.918,29.4069
40864,1216.13,2.18,0.25478,36.4799,26.0397,0.47944,36.4434,33.2138,31.627
40865,1215.65,2.18,0.25656,33.6868,24.8493,0.48778,35.0962,32.1112,30.6485
40868,1192.98,2.22,0.25667,34.7938,26.3172,0.495,35.4765,32.6004,31.1771
40869,1188.04,2.23,0.25722,33.1962,25.8431,0.50028,34.8541,32.0645,30.6872
40870,1161.79,2.28,0.25722,35.7748,27.69,0.50611,36.0391,33.2693,31.9035
40872,1158.67,2.28,0.25944,36.4382,28.1443,0.51806,36.719,33.9486,32.5962
40875,1192.55,2.22,0.26,33.3014,25.4337,0.52306,35.152,32.4072,31.0579
40876,1195.19,2.21,0.27022,31.8522,24.6436,0.52694,34.0193,31.2708,29.919
40877,1246.96,2.12,0.27144,28.188,22.0097,0.52889,31.7851,28.9681,27.5842
40878,1244.58,2.13,0.27144,28.5172,21.9227,0.52722,31.0371,28.2153,26.8293
40879,1244.28,2.13,0.27033,28.8105,22.6561,0.52833,31.0168,28.2462,26.8849
40882,1257.08,2.11,0.2741,29.64,23.3468,0.5339,31.3823,28.5888,27.2209
40883,1258.47,2.11,0.27505,29.2135,23.8442,0.53775,31.2928,28.4237,27.0303
40884,1261.01,2.11,0.2763,31.1849,25.5757,0.54,32.2129,29.3328,27.9357
40885,1234.35,2.15,0.2763,33.3589,27.8966,0.54,33.3067,30.4023,28.992
40886,1255.19,2.12,0.27655,25.0993,22.4442,0.54175,31.217,28.2754,26.8425
40889,1236.47,2.15,0.27755,29.7768,23.3858,0.5435,32.2566,29.3229,27.8812
40890,1225.73,2.17,0.2783,26.7285,21.1989,0.54625,31.7369,28.8331,27.4073
40891,1211.82,2.19,0.28255,27.6645,22.0279,0.55505,31.9485,29.0798,27.67
40892,1215.75,2.19,0.2846,27.1963,19.9064,0.55915,30.9634,28.1342,26.7395
40893,1219.66,2.18,0.28485,26.2179,19.883,0.56315,30.7154,27.9097,26.5243
40896,1205.35,2.2,0.28735,26.7325,20.3423,0.56695,30.5996,27.8712,26.5302
40897,1241.31,2.14,0.2906,24.2722,18.2436,0.56975,28.7471,25.9389,24.5487
40898,1243.72,2.13,0.29185,22.5269,17.3693,0.57125,27.7086,24.9744,23.6312
40899,1254,2.11,0.2936,22.1676,16.8956,0.57375,27.4363,24.6556,23.2867
40900,1265.33,2.1,0.29395,21.3392,16.0793,0.57575,27.2521,24.4384,23.054
40904,1265.43,2.1,0.29395,21.8377,16.7166,0.57575,27.4444,24.5646,23.1487
40905,1249.64,2.12,0.2963,23.4541,17.9077,0.57925,28.6324,25.7937,24.407
40906,1263.02,2.1,0.2953,22.192,17.0054,0.581,28.4056,25.3406,23.8348
40907,1257.61,2.11,0.2953,21.9058,19.2466,0.581,28.5569,25.5183,24.0386
40911,1277.06,2.25,0.2953,21.5634,17.0319,0.5825,27.8541,24.8197,23.349
40912,1277.3,2.25,0.2953,20.2014,15.8553,0.5825,27.3818,24.2996,22.787
40913,1281.06,2.24,0.2953,18.8446,15.0129,0.5825,26.6731,23.6548,22.1809
40914,1277.81,2.25,0.2963,17.7786,14.3424,0.5815,26.2463,23.2428,21.7652
40917,1280.7,2.24,0.2963,17.5764,14.5081,0.5805,26.1249,23.1517,21.6911
40918,1292.08,2.22,0.2958,17.1804,14.4457,0.5795,25.657,22.6817,21.2187
40919,1292.48,2.22,0.2947,16.6568,14.0583,0.5765,26.0281,22.9913,21.5039
40920,1295.5,2.22,0.2896,15.2248,12.9317,0.5715,25.9209,22.8849,21.4073
40921,1289.09,2.23,0.2851,15.1976,13.7929,0.567,26.9368,23.8454,22.3132
40925,1293.67,2.22,0.281,20.2022,15.5119,0.5623,26.5764,23.5658,22.085
40926,1308.04,2.2,0.2809,20.313,14.6073,0.5612,25.8325,22.7013,21.1727
40927,1314.5,2.19,0.2789,19.7604,14.3673,0.5612,25.1543,22.0919,20.6009
40928,1315.38,2.18,0.2773,17.6113,12.9294,0.5611,24.6561,21.5307,20.0271
40931,1316,2.19,0.2763,17.4064,13.4614,0.5601,24.3546,21.1564,19.6087
40932,1314.66,2.2,0.2753,18.311,13.3516,0.5591,24.2247,21.1279,19.6154
40933,1326.05,2.18,0.2728,16.9059,13.3166,0.5566,23.5675,20.3705,18.8129
40934,1318.43,2.19,0.2705,17.9518,13.7015,0.5531,23.7957,20.8552,19.4342
40935,1316.33,2.2,0.27,16.9405,13.845,0.5511,23.424,20.3708,18.9018
40938,1313.01,2.2,0.26775,18.4451,14.3309,0.54685,23.9212,20.9518,19.5011
40939,1312.41,2.2,0.26475,17.7557,14.9376,0.54235,24.027,21.0288,19.5729
40940,1324.09,2.19,0.264,15.8407,14.0919,0.5371,23.4355,20.4117,18.9567
40941,1325.54,2.19,0.2625,16.482,12.833,0.5306,23.261,20.1667,18.6691
40942,1344.9,2.16,0.2605,15.2073,12.1718,0.527,22.2675,19.2843,17.8522
40945,1344.33,2.17,0.25975,16.0781,13.2421,0.52325,22.551,19.5257,18.0766
40946,1347.05,2.16,0.257,15.4102,12.9239,0.52,22.2561,19.2403,17.7971
40947,1349.96,2.16,0.25475,16.2445,11.9818,0.51325,22.7495,19.6619,18.1858
40948,1351.95,2.16,0.2535,15.7237,11.7336,0.51,23.2367,20.09,18.5903
40949,1342.64,2.17,0.2505,19.5992,13.5567,0.506,25.7086,22.5172,20.9614
40952,1351.77,2.16,0.2485,20.1431,14.6048,0.5026,24.201,20.9467,19.3846
40953,1350.5,2.16,0.2475,21.438,15.8295,0.4976,25.5791,22.3507,20.7938
40954,1343.23,2.17,0.246,23.3103,15.203,0.4951,26.0653,22.6847,21.0616
40955,1358.04,2.15,0.2455,19.1505,13.3008,0.4931,24.9906,21.4685,19.7848
40956,1361.23,2.15,0.2455,17.312,12.5957,0.4931,24.1847,20.8259,19.2115
40960,1362.21,2.14,0.2455,17.1964,12.8047,0.4926,24.3899,21.0107,19.401
40961,1357.66,2.15,0.2445,16.7012,12.621,0.4916,23.9971,20.6902,19.1076
40962,1363.46,2.14,0.244,15.5131,11.8602,0.4906,22.9359,19.6311,18.0541
40963,1365.74,2.14,0.244,15.3246,11.702,0.4906,23.1658,19.8264,18.2354
40966,1367.59,2.14,0.244,16.2114,12.5475,0.4891,23.2744,19.8948,18.2827
40967,1372.18,2.13,0.244,15.9762,12.5483,0.4875,23.4356,20.1077,18.514
40968,1365.68,2.14,0.2435,16.3242,12.6452,0.48425,23.2756,19.9886,18.419
40969,1374.09,2.12,0.243,14.959,11.8068,0.4797,23.1596,19.8283,18.2386
40970,1369.63,2.13,0.24275,14.2598,11.5615,0.47575,23.1895,19.8583,18.2456
40973,1364.34,2.14,0.24275,15.2217,11.9467,0.47455,23.6007,20.2475,18.6355
40974,1343.36,2.17,0.24275,19.4929,14.6167,0.47455,25.4843,22.0686,20.4218
40975,1352.63,2.15,0.24275,17.5369,13.1995,0.47455,24.6081,21.1609,19.4967
40976,1365.91,2.14,0.24175,16.4302,13.0648,0.47355,23.5197,20.1227,18.4852
40977,1370.87,2.13,0.24175,14.072,11.6277,0.47355,23.1888,19.8161,18.1915
40980,1371.09,2.12,0.24175,18.6988,13.7803,0.47355,22.925,19.5066,17.8731
40981,1395.95,2.09,0.24175,16.7568,12.2758,0.47365,22.0122,18.6926,17.1251
40982,1394.28,2.1,0.24175,17.4784,11.606,0.47365,22.8936,19.5584,17.997
40983,1402.6,2.09,0.24175,16.2271,12.2528,0.47365,22.6056,19.2764,17.732
40984,1404.17,2.08,0.24175,15.3463,11.2094,0.47365,22.3012,18.9278,17.344
40987,1409.75,2.07,0.24175,15.436,11.3647,0.47365,22.0519,18.7174,17.1667
40988,1405.52,2.08,0.24175,15.7393,11.5814,0.47415,22.2005,18.8985,17.3467
40989,1402.9,2.09,0.24175,15.327,11.4152,0.47415,21.4378,18.187,16.6579
40990,1392.79,2.1,0.24175,16.4024,12.606,0.47365,22.2988,19.1111,17.6005
40991,1397.11,2.1,0.24125,14.6475,11.4498,0.47315,21.0554,17.9412,16.4627
40994,1416.51,2.07,0.24125,17.711,12.1998,0.47265,20.1957,17.1299,15.6765
40995,1412.52,2.07,0.24125,16.3808,12.5409,0.47065,20.6829,17.5629,16.0813
40996,1405.54,2.08,0.24125,15.4303,11.3148,0.46965,21.6787,18.4822,16.9517
40997,1403.28,2.08,0.24125,14.9098,11.4053,0.46815,21.3327,18.148,16.6374
40998,1408.47,2.08,0.24125,13.6899,10.5683,0.46815,21.1731,17.9969,16.4601
41001,1419.04,2.07,0.24125,18.0081,12.2013,0.46815,20.8131,17.6696,16.1542
41002,1413.38,2.08,0.24125,17.4234,12.6471,0.46915,21.5449,18.3658,16.8428
41003,1398.96,2.1,0.24125,15.4415,11.9875,0.46915,22.0489,18.8624,17.3217
41004,1398.08,2.1,0.24125,14.4518,11.61,0.46915,22.2783,19.1366,17.6116
41008,1382.2,2.13,0.24125,20.1543,14.7045,0.46915,23.068,19.912,18.3756
41009,1358.59,2.17,0.24025,23.4229,17.6041,0.46915,25.2475,22.096,20.5669
41010,1368.71,2.15,0.24025,18.8121,14.4872,0.46865,24.9063,21.7596,20.2199
41011,1387.57,2.12,0.24025,16.021,12.5353,0.46665,23.6272,20.5066,18.981
41012,1370.26,2.15,0.23975,18.5255,14.7208,0.46615,24.1297,21.0218,19.4953
41015,1369.57,2.15,0.23975,19.297,15.0384,0.46565,24.5736,21.4531,19.8994
41016,1390.78,2.12,0.23975,18.6587,14.1532,0.46565,23.2723,20.0907,18.5139
